contributor_zip5,Sanders,Warren,winner,advantage,city,state,county,state_fips,county_fips,latitude,longitude
96708,5169.17,575,Sanders,4594.17,HAIKU,HI,MAUI,15,009,20.85508,-156.266818
80501,5168.68,4670.03,Sanders,498.65000000000055,LONGMONT,CO,BOULDER,08,013,40.168907,-105.09317
91364,5166.54,2311.2,Sanders,2855.34,WOODLAND HILLS,CA,LOS ANGELES,06,037,34.154169,-118.59944
55423,5163.9,2238.99,Sanders,2924.91,MINNEAPOLIS,MN,HENNEPIN,27,053,44.877195,-93.275584
20016,5158.49,22819.96,Warren,17661.47,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.93684,-77.093123
94549,5144.86,11047,Warren,5902.14,LAFAYETTE,CA,CONTRA COSTA,06,013,37.890106,-122.105996
60641,5141.23,233,Sanders,4908.23,CHICAGO,IL,COOK,17,031,41.946011,-87.746765
90019,5140.59,3524.5,Sanders,1616.0900000000001,LOS ANGELES,CA,LOS ANGELES,06,037,34.048545,-118.339502
95020,5098.81,263,Sanders,4835.81,GILROY,CA,SANTA CLARA,06,085,37.02072,-121.572352
60202,5098.2,7915.75,Warren,2817.55,EVANSTON,IL,COOK,17,031,42.030255,-87.687515
20817,5074.47,10826.04,Warren,5751.570000000001,BETHESDA,MD,MONTGOMERY,24,031,39.003314,-77.159528
20007,5069.03,9774.23,Warren,4705.2,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.914063,-77.077395
60640,5065.28,14215.19,Warren,9149.91,CHICAGO,IL,COOK,17,031,41.969366,-87.655423
10007,5053.62,11000,Warren,5946.38,NEW YORK,NY,NEW YORK,36,061,40.714216,-74.008168
90232,5039.76,2221.9,Sanders,2817.86,CULVER CITY,CA,LOS ANGELES,06,037,34.019322,-118.393494
22201,5028.6,4663.05,Sanders,365.5500000000002,ARLINGTON,VA,ARLINGTON,51,013,38.886594,-77.094726
91406,5027.99,670,Sanders,4357.99,VAN NUYS,CA,LOS ANGELES,06,037,34.196092,-118.492367
87501,5009.45,7717.73,Warren,2708.2799999999997,SANTA FE,NM,SANTA FE,35,049,35.709061,-105.859354
01201,4984.92,1731.02,Sanders,3253.9,PITTSFIELD,MA,BERKSHIRE,25,003,42.466531,-73.289364
90038,4975.37,1021.23,Sanders,3954.14,LOS ANGELES,CA,LOS ANGELES,06,037,34.089167,-118.32715
95003,4972.59,2070.38,Sanders,2902.21,APTOS,CA,SANTA CRUZ,06,087,37.006763,-121.878693
02420,4968,11111.5,Warren,6143.5,LEXINGTON,MA,MIDDLESEX,25,017,42.457706,-71.216824
84103,4938.48,1097.61,Sanders,3840.87,SALT LAKE CITY,UT,SALT LAKE,49,035,40.786378,-111.868935
30606,4934.55,1065,Sanders,3869.55,ATHENS,GA,CLARKE,13,059,33.93744,-83.43611
53704,4923.99,6801.14,Warren,1877.1500000000005,MADISON,WI,DANE,55,025,43.12822,-89.384636
94954,4913.8,1634.36,Sanders,3279.4400000000005,PETALUMA,CA,SONOMA,06,097,38.222404,-122.559603
94538,4901.89,2783.94,Sanders,2117.9500000000003,FREMONT,CA,ALAMEDA,06,001,37.510101,-121.986139
96744,4895.7,1404.4,Sanders,3491.2999999999997,KANEOHE,HI,HONOLULU,15,003,21.449642,-157.827578
98133,4890.17,2938.13,Sanders,1952.04,SEATTLE,WA,KING,53,033,47.739569,-122.344948
87508,4876.37,3358.5,Sanders,1517.87,SANTA FE,NM,SANTA FE,35,049,35.517928,-105.955471
89052,4867.4,3847.2,Sanders,1020.1999999999998,HENDERSON,NV,CLARK,32,003,35.981602,-115.113204
98119,4851.4,9267.41,Warren,4416.01,SEATTLE,WA,KING,53,033,47.638984,-122.369214
80206,4843.47,8715.07,Warren,3871.5999999999995,DENVER,CO,DENVER,08,031,39.730725,-104.95321
52246,4839.99,2227.8,Sanders,2612.1899999999996,IOWA CITY,IA,JOHNSON,19,103,41.651269,-91.609741
92075,4835.5,2130.53,Sanders,2704.97,SOLANA BEACH,CA,SAN DIEGO,06,073,32.992166,-117.257113
48220,4831.54,643.08,Sanders,4188.46,FERNDALE,MI,OAKLAND,26,125,42.46091,-83.14074
60642,4830.7,1558.47,Sanders,3272.2299999999996,CHICAGO,IL,COOK,17,031,41.903287,-87.660576
94002,4817.46,2399.51,Sanders,2417.95,BELMONT,CA,SAN MATEO,06,081,37.51382,-122.296253
27516,4812.69,4540.22,Sanders,272.46999999999935,CHAPEL HILL,NC,ORANGE,37,135,35.922166,-79.160724
99801,4803.67,3701.46,Sanders,1102.21,JUNEAU,AK,JUNEAU,02,110,58.380109,-134.177531
91030,4803.6,6051.8,Warren,1248.1999999999998,SOUTH PASADENA,CA,LOS ANGELES,06,037,34.113024,-118.156517
91344,4797.45,756.29,Sanders,4041.16,GRANADA HILLS,CA,LOS ANGELES,06,037,34.293952,-118.507635
10032,4793.38,2217.41,Sanders,2575.9700000000003,NEW YORK,NY,NEW YORK,36,061,40.83479,-73.949315
85705,4779.19,285,Sanders,4494.19,TUCSON,AZ,PIMA,04,019,32.269386,-111.004044
46220,4778.82,1522.36,Sanders,3256.46,INDIANAPOLIS,IN,MARION,18,097,39.866058,-86.101651
02135,4764.43,4625.05,Sanders,139.3800000000001,BRIGHTON,MA,SUFFOLK,25,025,42.348778,-71.155071
77098,4763.64,4595,Sanders,168.64000000000033,HOUSTON,TX,HARRIS,48,201,29.734388,-95.415938
60608,4760.24,1975,Sanders,2785.24,CHICAGO,IL,COOK,17,031,41.848845,-87.67125
98112,4748.36,25758.13,Warren,21009.77,SEATTLE,WA,KING,53,033,47.631975,-122.287411
94601,4731.4,1936.27,Sanders,2795.1299999999997,OAKLAND,CA,ALAMEDA,06,001,37.776956,-122.215918
97702,4727.25,2212.61,Sanders,2514.64,BEND,OR,DESCHUTES,41,017,43.972165,-121.256474
94903,4712.66,3975.42,Sanders,737.2399999999998,SAN RAFAEL,CA,MARIN,06,041,38.023998,-122.540023
60611,4706.88,8204.5,Warren,3497.62,CHICAGO,IL,COOK,17,031,41.8957,-87.613564
19147,4689.95,6258.75,Warren,1568.8000000000002,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.936478,-75.151858
94102,4688.35,4009,Sanders,679.3500000000004,SAN FRANCISCO,CA,SAN FRANCISCO,06,075,37.779392,-122.417738
12401,4680.96,1095.04,Sanders,3585.92,KINGSTON,NY,ULSTER,36,111,41.933424,-74.062764
95926,4662.9,2373.76,Sanders,2289.1399999999994,CHICO,CA,BUTTE,06,007,39.743164,-121.8397
60622,4655.86,3954.9,Sanders,700.9599999999996,CHICAGO,IL,COOK,17,031,41.903625,-87.675881
95928,4643.82,1625,Sanders,3018.8199999999997,CHICO,CA,BUTTE,06,007,39.711055,-121.810484
95959,4622.3,2452,Sanders,2170.3,NEVADA CITY,CA,NEVADA,06,057,39.350488,-120.917992
60148,4618.49,435.08000000000004,Sanders,4183.41,LOMBARD,IL,DUPAGE,17,043,41.877628,-88.019802
97544,4604,335,Sanders,4269,WILLIAMS,OR,JOSEPHINE,41,033,42.169014,-123.326913
02476,4603.35,26093.85,Warren,21490.5,ARLINGTON,MA,MIDDLESEX,25,017,42.415132,-71.17662
94541,4602.36,1345.99,Sanders,3256.37,HAYWARD,CA,ALAMEDA,06,001,37.674012,-122.082657
11209,4585.94,2580.59,Sanders,2005.3499999999995,BROOKLYN,NY,KINGS,36,047,40.620876,-74.029111
19125,4576.79,4839.89,Warren,263.10000000000036,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.976408,-75.12217
91711,4571.7,4079,Sanders,492.6999999999998,CLAREMONT,CA,LOS ANGELES,06,037,34.122272,-117.714289
97003,4555.3,625,Sanders,3930.3,BEAVERTON,OR,WASHINGTON,41,067,45.503528,-122.865385
94939,4546.3,938,Sanders,3608.3,LARKSPUR,CA,MARIN,06,041,37.937842,-122.52664300000001
52403,4544.56,994.8199999999999,Sanders,3549.7400000000007,CEDAR RAPIDS,IA,LINN,19,113,41.973311,-91.576922
97304,4504.13,1466.84,Sanders,3037.29,SALEM,OR,POLK,41,053,45.027948,-123.100224
92109,4500.44,2319.2,Sanders,2181.24,SAN DIEGO,CA,SAN DIEGO,06,073,32.7907,-117.233586
21224,4494.73,643,Sanders,3851.7299999999996,BALTIMORE,MD,BALTIMORE CITY,24,510,39.278452,-76.534232
85257,4487.38,885.7,Sanders,3601.6800000000003,SCOTTSDALE,AZ,MARICOPA,04,013,33.458894,-111.926374
53711,4482.99,13534.93,Warren,9051.94,MADISON,WI,DANE,55,025,43.020436,-89.412671
90292,4430.25,1817.88,Sanders,2612.37,MARINA DEL REY,CA,LOS ANGELES,06,037,33.977854,-118.445271
98040,4420.5199999999995,5621,Warren,1200.4800000000005,MERCER ISLAND,WA,KING,53,033,47.565229,-122.233149
85281,4410.44,348.67,Sanders,4061.7699999999995,TEMPE,AZ,MARICOPA,04,013,33.435698,-111.927836
10031,4407.96,1708,Sanders,2699.96,NEW YORK,NY,NEW YORK,36,061,40.826904,-73.949593
97045,4373.7,915.53,Sanders,3458.17,OREGON CITY,OR,CLACKAMAS,41,005,45.323633,-122.523197
60614,4357.6,21131.01,Warren,16773.409999999996,CHICAGO,IL,COOK,17,031,41.922065,-87.649316
90045,4356.21,4604.55,Warren,248.34000000000015,LOS ANGELES,CA,LOS ANGELES,06,037,33.955074,-118.402
80202,4346.12,1372.21,Sanders,2973.91,DENVER,CO,DENVER,08,031,39.752627,-104.998086
98005,4335.16,3614.7,Sanders,720.46,BELLEVUE,WA,KING,53,033,47.620068,-122.173086
94402,4330.46,5040.19,Warren,709.7299999999996,SAN MATEO,CA,SAN MATEO,06,081,37.539793,-122.329699
98036,4321.8,707,Sanders,3614.8,LYNNWOOD,WA,SNOHOMISH,53,061,47.804768,-122.286194
94041,4316,5557.67,Warren,1241.67,MOUNTAIN VIEW,CA,SANTA CLARA,06,085,37.388022,-122.07431
03301,4314.5,3274.58,Sanders,1039.92,CONCORD,NH,MERRIMACK,33,013,43.230539,-71.547977
98004,4313.1,14419.03,Warren,10105.93,BELLEVUE,WA,KING,53,033,47.617746,-122.210797
97220,4311.98,725.5,Sanders,3586.4799999999996,PORTLAND,OR,MULTNOMAH,41,051,45.55191,-122.555333
91307,4310.4000000000005,375,Sanders,3935.4000000000005,WEST HILLS,CA,LOS ANGELES,06,037,34.209405,-118.679858
97206,4290.72,5606.08,Warren,1315.3599999999997,PORTLAND,OR,MULTNOMAH,41,051,45.479927000000004,-122.600566
80219,4287.72,610,Sanders,3677.7200000000003,DENVER,CO,DENVER,08,031,39.696254,-105.034428
92116,4272.28,2629.67,Sanders,1642.6099999999997,SAN DIEGO,CA,SAN DIEGO,06,073,32.766424,-117.129194
95035,4271.46,1233,Sanders,3038.46,MILPITAS,CA,SANTA CLARA,06,085,37.422039,-121.816591
19146,4255.21,3274.48,Sanders,980.73,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.939145,-75.185452
90807,4251.27,2479.3,Sanders,1771.9700000000003,LONG BEACH,CA,LOS ANGELES,06,037,33.830707,-118.175336
80521,4226.84,1033.55,Sanders,3193.29,FORT COLLINS,CO,LARIMER,08,069,40.598394,-105.126392
92805,4213,629.03,Sanders,3583.9700000000003,ANAHEIM,CA,ORANGE,06,059,33.826348,-117.910453
89509,4211.74,2351.17,Sanders,1860.5699999999997,RENO,NV,WASHOE,32,031,39.497002,-119.828246
20010,4209.79,9144.73,Warren,4934.94,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.932965,-77.030066
20815,4203.83,11236.3,Warren,7032.469999999999,CHEVY CHASE,MD,MONTGOMERY,24,031,38.984212,-77.079106
04101,4198.55,2545,Sanders,1653.5500000000002,PORTLAND,ME,CUMBERLAND,23,005,43.660796,-70.261277
02453,4195.4,3188.04,Sanders,1007.3599999999997,WALTHAM,MA,MIDDLESEX,25,017,42.369984,-71.232748
20006,4188.86,1603.61,Sanders,2585.25,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.895101,-77.039776
07040,4183.99,5204.04,Warren,1020.0500000000002,MAPLEWOOD,NJ,ESSEX,34,013,40.736917,-74.267956
20912,4178.3,7706.57,Warren,3528.2699999999995,TAKOMA PARK,MD,MONTGOMERY,24,031,38.982635,-77.003887
55418,4171.19,3212.08,Sanders,959.1099999999997,MINNEAPOLIS,MN,HENNEPIN,27,053,45.020467,-93.245544
94941,4169.84,11778.78,Warren,7608.9400000000005,MILL VALLEY,CA,MARIN,06,041,37.891792,-122.566862
98108,4164.4,1229.99,Sanders,2934.41,SEATTLE,WA,KING,53,033,47.541083,-122.313312
90004,4162.1,4712.28,Warren,550.1799999999994,LOS ANGELES,CA,LOS ANGELES,06,037,34.076067,-118.310767
94062,4153.86,12431.67,Warren,8277.810000000001,REDWOOD CITY,CA,SAN MATEO,06,081,37.408826,-122.29522
98229,4152.4,3390.5,Sanders,761.8999999999996,BELLINGHAM,WA,WHATCOM,53,073,48.686322,-122.408787
95482,4150.9,738.5,Sanders,3412.3999999999996,UKIAH,CA,MENDOCINO,06,045,39.131039,-123.244058
33606,4150.12,813.32,Sanders,3336.7999999999997,TAMPA,FL,HILLSBOROUGH,12,057,27.930168,-82.467877
95618,4148.9,8582.19,Warren,4433.290000000001,DAVIS,CA,YOLO,06,113,38.551484,-121.66029
94063,4145.56,5828,Warren,1682.4399999999996,REDWOOD CITY,CA,SAN MATEO,06,081,37.505169,-122.204796
15232,4141.82,4163.06,Warren,21.24000000000069,PITTSBURGH,PA,ALLEGHENY,42,003,40.452866,-79.930866
80205,4137.58,4085.18,Sanders,52.40000000000009,DENVER,CO,DENVER,08,031,39.758341,-104.96767
94804,4133.89,3813.9,Sanders,319.99000000000024,RICHMOND,CA,CONTRA COSTA,06,013,37.924272,-122.344349
20814,4128.96,10680.1,Warren,6551.14,BETHESDA,MD,MONTGOMERY,24,031,39.004804,-77.102477
86409,4127,333.03,Sanders,3793.9700000000003,KINGMAN,AZ,MOHAVE,04,015,35.287352,-114.085266
95409,4105.9,5377.71,Warren,1271.8100000000004,SANTA ROSA,CA,SONOMA,06,097,38.45884,-122.606721
85719,4099.89,3240.4,Sanders,859.4900000000002,TUCSON,AZ,PIMA,04,019,32.248016,-110.947413
80503,4097.88,3169.23,Sanders,928.6500000000001,LONGMONT,CO,BOULDER,08,013,40.179731,-105.20545
92705,4094.34,4067.5,Sanders,26.840000000000146,SANTA ANA,CA,ORANGE,06,059,33.744022,-117.814814
10040,4092.93,1685.22,Sanders,2407.71,NEW YORK,NY,NEW YORK,36,061,40.85694,-73.928491
10026,4061.27,2995.74,Sanders,1065.5300000000002,NEW YORK,NY,NEW YORK,36,061,40.80405,-73.952833
10033,4060.68,3101.43,Sanders,959.25,NEW YORK,NY,NEW YORK,36,061,40.858549,-73.93955
97216,4053.4,914.03,Sanders,3139.37,PORTLAND,OR,MULTNOMAH,41,051,45.513420000000004,-122.558336
33196,4042.98,0,Sanders,4042.98,MIAMI,FL,MIAMI-DADE,12,086,25.655569,-80.597178
10952,4042.09,0,Sanders,4042.09,MONSEY,NY,ROCKLAND,36,087,41.117866,-74.082053
10028,4039.38,16470.83,Warren,12431.45,NEW YORK,NY,NEW YORK,36,061,40.776127,-73.952597
90815,4036.61,2042.79,Sanders,1993.8200000000002,LONG BEACH,CA,LOS ANGELES,06,037,33.793544,-118.114442
94605,4031.67,2679.6,Sanders,1352.0700000000002,OAKLAND,CA,ALAMEDA,06,001,37.756501,-122.15599
94526,4004.8,7324.53,Warren,3319.7299999999996,DANVILLE,CA,CONTRA COSTA,06,013,37.813647,-121.997751
90024,4003.45,6534.93,Warren,2531.4800000000005,LOS ANGELES,CA,LOS ANGELES,06,037,34.065677,-118.434088
53705,3998.57,9404.08,Warren,5405.51,MADISON,WI,DANE,55,025,43.074678,-89.45888
60707,3997.94,1081,Sanders,2916.94,ELMWOOD PARK,IL,COOK,17,031,41.923202,-87.809188
48104,3992.76,16894.34,Warren,12901.58,ANN ARBOR,MI,WASHTENAW,26,161,42.273172,-83.71418
61401,3990.7999999999997,0,Sanders,3990.7999999999997,GALESBURG,IL,KNOX,17,095,40.940016,-90.36518
78723,3989.86,3287.35,Sanders,702.5100000000002,AUSTIN,TX,TRAVIS,48,453,30.304076,-97.68749
91773,3989.65,113,Sanders,3876.65,SAN DIMAS,CA,LOS ANGELES,06,037,34.115422,-117.812964
91710,3988.23,433.99,Sanders,3554.24,CHINO,CA,SAN BERNARDINO,06,071,34.006783,-117.669626
48823,3984.4,6551.84,Warren,2567.44,EAST LANSING,MI,INGHAM,26,065,42.763243,-84.438612
98121,3982.73,8393.03,Warren,4410.300000000001,SEATTLE,WA,KING,53,033,47.613476,-122.347381
19107,3978.06,1629.92,Sanders,2348.14,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.951938,-75.158746
95405,3976.4,2774.7,Sanders,1201.7000000000003,SANTA ROSA,CA,SONOMA,06,097,38.438724,-122.674988
98043,3971.6,1321.37,Sanders,2650.23,MOUNTLAKE TERRACE,WA,SNOHOMISH,53,061,47.792222,-122.30721
60115,3967.8,1503,Sanders,2464.8,DEKALB,IL,DEKALB,17,037,41.903614,-88.735036
95628,3963.91,2551.5,Sanders,1412.4099999999999,FAIR OAKS,CA,SACRAMENTO,06,067,38.64957,-121.254058
95822,3961.65,2745.63,Sanders,1216.02,SACRAMENTO,CA,SACRAMENTO,06,067,38.513839,-121.498894
60137,3961.11,3031.31,Sanders,929.8000000000002,GLEN ELLYN,IL,DUPAGE,17,043,41.862764,-88.05827
90630,3948.4,1721.58,Sanders,2226.82,CYPRESS,CA,ORANGE,06,059,33.818927,-118.037008
90041,3947.35,6278.08,Warren,2330.73,LOS ANGELES,CA,LOS ANGELES,06,037,34.1341,-118.205333
94558,3945.2,2409.1,Sanders,1536.1,NAPA,CA,NAPA,06,055,38.52972,-122.279498
90278,3944.57,1893.42,Sanders,2051.15,REDONDO BEACH,CA,LOS ANGELES,06,037,33.874488,-118.372031
10034,3925.28,1115.09,Sanders,2810.1900000000005,NEW YORK,NY,NEW YORK,36,061,40.870285,-73.924245
19130,3910.38,5647.96,Warren,1737.58,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.967428,-75.176708
23220,3906.99,1025,Sanders,2881.99,RICHMOND,VA,RICHMOND CITY,51,760,37.551325,-77.458757
92626,3880.2,1538.67,Sanders,2341.5299999999997,COSTA MESA,CA,ORANGE,06,059,33.679094,-117.90553
27713,3879.69,2823,Sanders,1056.69,DURHAM,NC,DURHAM,37,063,35.885691,-78.929493
95123,3875.18,3579.01,Sanders,296.1699999999996,SAN JOSE,CA,SANTA CLARA,06,085,37.240714,-121.826883
40206,3873.6,1601.9,Sanders,2271.7,LOUISVILLE,KY,JEFFERSON,21,111,38.262729,-85.704691
94602,3869.29,10129.7,Warren,6260.410000000001,OAKLAND,CA,ALAMEDA,06,001,37.804666,-122.205981
55408,3864.3,2441.5,Sanders,1422.8000000000002,MINNEAPOLIS,MN,HENNEPIN,27,053,44.945012,-93.294042
98116,3864.11,7509.8,Warren,3645.69,SEATTLE,WA,KING,53,033,47.576292,-122.400639
95403,3854.1,909.29,Sanders,2944.81,SANTA ROSA,CA,SONOMA,06,097,38.502811,-122.753536
97035,3850.5,1474.79,Sanders,2375.71,LAKE OSWEGO,OR,CLACKAMAS,41,005,45.411379,-122.724075
93117,3835.8,2943.73,Sanders,892.0700000000002,GOLETA,CA,SANTA BARBARA,06,083,34.511736,-120.062476
95476,3827.35,3008,Sanders,819.3499999999999,SONOMA,CA,SONOMA,06,097,38.245511,-122.462108
20015,3821.72,9046.05,Warren,5224.33,WASHINGTON,DC,DISTRICT OF COLUMBIA,11,001,38.96829,-77.064974
92078,3812.86,1056.79,Sanders,2756.07,SAN MARCOS,CA,SAN DIEGO,06,073,33.122626,-117.179868
97404,3802.46,1576.5,Sanders,2225.96,EUGENE,OR,LANE,41,039,44.103392,-123.133906
90404,3799.44,4047.32,Warren,247.8800000000001,SANTA MONICA,CA,LOS ANGELES,06,037,34.02684,-118.471847
90740,3797.77,3315.5,Sanders,482.27,SEAL BEACH,CA,ORANGE,06,059,33.756867,-118.078642
93023,3796.96,1174.47,Sanders,2622.49,OJAI,CA,VENTURA,06,111,34.521006,-119.247667
98006,3795.49,3604,Sanders,191.48999999999978,BELLEVUE,WA,KING,53,033,47.552758,-122.150589
94010,3795.4,5905.13,Warren,2109.73,BURLINGAME,CA,SAN MATEO,06,081,37.567832,-122.369448
22153,3786.4,687,Sanders,3099.4,SPRINGFIELD,VA,FAIRFAX,51,059,38.745468,-77.232529
97006,3777.16,2368.5,Sanders,1408.6599999999999,BEAVERTON,OR,WASHINGTON,41,067,45.522217,-122.859176
98501,3771.69,5141.88,Warren,1370.19,OLYMPIA,WA,THURSTON,53,067,46.978044,-122.873505
89178,3762,100,Sanders,3662,LAS VEGAS,NV,CLARK,32,003,36.026015,-115.280108
94566,3749.55,1091.5,Sanders,2658.05,PLEASANTON,CA,ALAMEDA,06,001,37.645309,-121.84965
02134,3745.29,597.55,Sanders,3147.74,ALLSTON,MA,SUFFOLK,25,025,42.357649,-71.128887
94523,3728.86,4037.17,Warren,308.30999999999995,PLEASANT HILL,CA,CONTRA COSTA,06,013,37.953762,-122.077832
21218,3723.34,4297.24,Warren,573.8999999999996,BALTIMORE,MD,BALTIMORE CITY,24,510,39.328596,-76.600322
94104,3722.5,4640.47,Warren,917.9700000000003,SAN FRANCISCO,CA,SAN FRANCISCO,06,075,37.790992,-122.40188
10004,3718.02,943,Sanders,2775.02,NEW YORK,NY,NEW YORK,36,061,40.695383,-74.026525
92104,3715.95,3020.7,Sanders,695.25,SAN DIEGO,CA,SAN DIEGO,06,073,32.7398,-117.128405
90703,3701.2,1635.47,Sanders,2065.7299999999996,CERRITOS,CA,LOS ANGELES,06,037,33.866957,-118.068644
55057,3682.36,780,Sanders,2902.36,NORTHFIELD,MN,RICE,27,131,44.462716,-93.205971
63108,3679.7200000000003,3190.53,Sanders,489.19000000000005,SAINT LOUIS,MO,SAINT LOUIS CITY,29,510,38.644609,-90.251982
11230,3676.62,2663.66,Sanders,1012.96,BROOKLYN,NY,KINGS,36,047,40.62275,-73.966253
94960,3662,3028.2,Sanders,633.8000000000002,SAN ANSELMO,CA,MARIN,06,041,37.992084,-122.581346
90402,3659.45,16488.02,Warren,12828.57,SANTA MONICA,CA,LOS ANGELES,06,037,34.035004,-118.502192
02131,3659.34,4806.7,Warren,1147.3599999999997,ROSLINDALE,MA,SUFFOLK,25,025,42.283528,-71.121772000000007
93101,3657.09,2901,Sanders,756.0900000000001,SANTA BARBARA,CA,SANTA BARBARA,06,083,34.41912,-119.703421
07043,3657,5908.48,Warren,2251.4799999999996,MONTCLAIR,NJ,ESSEX,34,013,40.847066,-74.20048
08861,3652.1,0,Sanders,3652.1,PERTH AMBOY,NJ,MIDDLESEX,34,023,40.521502,-74.275771
97239,3648,4292.35,Warren,644.3500000000004,PORTLAND,OR,MULTNOMAH,41,051,45.48798,-122.692654
85308,3646.77,279.2,Sanders,3367.57,GLENDALE,AZ,MARICOPA,04,013,33.668148,-112.186201
20171,3635.38,1107.5,Sanders,2527.88,HERNDON,VA,FAIRFAX,51,059,38.926604,-77.391188
80026,3628.95,2522.83,Sanders,1106.12,LAFAYETTE,CO,BOULDER,08,013,40.022629,-105.105358
91205,3620.66,2211.64,Sanders,1409.02,GLENDALE,CA,LOS ANGELES,06,037,34.134615,-118.24156
92117,3620.26,2153.19,Sanders,1467.0700000000002,SAN DIEGO,CA,SAN DIEGO,06,073,32.818899,-117.197766
95404,3619.96,6794.82,Warren,3174.8599999999997,SANTA ROSA,CA,SONOMA,06,097,38.452546,-122.640334
19143,3613.31,3885.62,Warren,272.30999999999995,PHILADELPHIA,PA,PHILADELPHIA,42,101,39.941018,-75.228165
94598,3612.21,3253.42,Sanders,358.78999999999996,WALNUT CREEK,CA,CONTRA COSTA,06,013,37.899384,-121.992084
11375,3605.59,4784.06,Warren,1178.4700000000003,FOREST HILLS,NY,QUEENS,36,081,40.723074,-73.842196
95825,3597.9,1397.5,Sanders,2200.4,SACRAMENTO,CA,SACRAMENTO,06,067,38.585164,-121.401198
10010,3596.16,13402.61,Warren,9806.45,NEW YORK,NY,NEW YORK,36,061,40.738634,-73.982937
32043,3596.1,849.89,Sanders,2746.21,GREEN COVE SPRINGS,FL,CLAY,12,019,29.942877,-81.739286
11225,3593.1,4523.09,Warren,929.9900000000002,BROOKLYN,NY,KINGS,36,047,40.663354,-73.951438
72701,3592.46,1298.1,Sanders,2294.36,FAYETTEVILLE,AR,WASHINGTON,05,143,35.944537,-94.091378
98072,3590.07,2443,Sanders,1147.0700000000002,WOODINVILLE,WA,KING,53,033,47.769045,-122.13025
97221,3582.9,2306.89,Sanders,1276.0100000000002,PORTLAND,OR,MULTNOMAH,41,051,45.498286,-122.727761
59801,3581.4,700.2,Sanders,2881.2,MISSOULA,MT,MISSOULA,30,063,46.857761000000004,-114.01502
27701,3577.24,2237.66,Sanders,1339.58,DURHAM,NC,DURHAM,37,063,35.995918,-78.902135
05753,3572.9,3634.12,Warren,61.2199999999998,MIDDLEBURY,VT,ADDISON,50,001,43.999029,-73.176136
32605,3569.58,852.23,Sanders,2717.35,GAINESVILLE,FL,ALACHUA,12,001,29.681288,-82.385641
89149,3564.41,618.83,Sanders,2945.58,LAS VEGAS,NV,CLARK,32,003,36.27865,-115.286877
10005,3558.9,820.43,Sanders,2738.4700000000003,NEW YORK,NY,NEW YORK,36,061,40.706172,-74.008596
94507,3555.36,4356.42,Warren,801.06,ALAMO,CA,CONTRA COSTA,06,013,37.852902,-121.990028
98011,3554.97,2733.23,Sanders,821.7399999999998,BOTHELL,WA,KING,53,033,47.75028,-122.204651
95006,3550.2,1572.06,Sanders,1978.1399999999999,BOULDER CREEK,CA,SANTA CRUZ,06,087,37.16342,-122.156195
64112,3535,173,Sanders,3362,KANSAS CITY,MO,JACKSON,29,095,39.036082,-94.595006
94595,3528.3,3441.03,Sanders,87.26999999999998,WALNUT CREEK,CA,CONTRA COSTA,06,013,37.870035,-122.070516
11372,3525.78,2991.07,Sanders,534.71,JACKSON HEIGHTS,NY,QUEENS,36,081,40.75173,-73.882981
94704,3523.24,5331.02,Warren,1807.7800000000007,BERKELEY,CA,ALAMEDA,06,001,37.872228,-122.244743
01060,3509.24,12062.62,Warren,8553.380000000001,NORTHAMPTON,MA,HAMPSHIRE,25,015,42.329604,-72.625124
80027,3507.23,6531.32,Warren,3024.0899999999997,LOUISVILLE,CO,BOULDER,08,013,39.957005,-105.157764
97302,3507.2,1618.84,Sanders,1888.36,SALEM,OR,MARION,41,047,44.90324,-123.066454
97203,3506.37,3729.78,Warren,223.4100000000003,PORTLAND,OR,MULTNOMAH,41,051,45.611119,-122.741338
18045,3503.7,100,Sanders,3403.7,EASTON,PA,NORTHAMPTON,42,095,40.696516,-75.280817
94111,3491.76,4828.71,Warren,1336.9499999999998,SAN FRANCISCO,CA,SAN FRANCISCO,06,075,37.798853,-122.398599
48084,3490.91,495.43,Sanders,2995.48,TROY,MI,OAKLAND,26,125,42.556376,-83.177078
02145,3477.69,6079.74,Warren,2602.0499999999997,SOMERVILLE,MA,MIDDLESEX,25,017,42.391354,-71.092668
55116,3477.2,2285.93,Sanders,1191.27,SAINT PAUL,MN,RAMSEY,27,123,44.910826,-93.170264
89147,3473.74,0,Sanders,3473.74,LAS VEGAS,NV,CLARK,32,003,36.11208,-115.279047
21211,3472.43,2632.97,Sanders,839.46,BALTIMORE,MD,BALTIMORE CITY,24,510,39.328176,-76.638512
20712,3470.86,487.72,Sanders,2983.1400000000003,MOUNT RAINIER,MD,PRINCE GEORGES,24,033,38.942781,-76.966558
