zipcode,city,state,state_fips,latitude,longitude,Booker,Buttigieg,Castro,Delaney,Gabbard,Gillibrand,Harris,Hickenlooper,Inslee,Klobuchar,Messam,O'Rourke,Ryan,Sanders,Trump,Warren,Williamson,Yang,county,county_fips
93902,SALINAS,CA,06,36.6778,-121.6545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,MONTEREY,053
93906,SALINAS,CA,06,36.729247,-121.620125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,705,1037.55,250,NA,1,MONTEREY,053
93907,SALINAS,CA,06,36.76913,-121.65049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3543.34,NA,NA,NA,MONTEREY,053
93908,SALINAS,CA,06,36.641835,-121.586874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,3122.69,NA,1000,NA,MONTEREY,053
93912,SALINAS,CA,06,36.6778,-121.6545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,MONTEREY,053
93921,CARMEL BY THE SEA,CA,06,36.55466,-121.921665,NA,NA,NA,NA,NA,NA,750,NA,NA,NA,NA,5800,NA,250,795.8,NA,NA,NA,MONTEREY,053
93922,CARMEL,CA,06,36.5567,-121.9158,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,378.75,NA,NA,NA,MONTEREY,053
93923,CARMEL,CA,06,36.413316,-121.799659,NA,NA,NA,NA,NA,NA,1350,NA,500,NA,NA,750,NA,2036.94,6372.54,750,340,NA,MONTEREY,053
93924,CARMEL VALLEY,CA,06,36.392627,-121.627579,NA,NA,NA,NA,NA,NA,250,NA,250,NA,NA,NA,NA,NA,1487.09,NA,NA,NA,MONTEREY,053
93925,CHUALAR,CA,06,36.594686,-121.414896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,NA,NA,NA,MONTEREY,053
93927,GREENFIELD,CA,06,36.235472,-121.374399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,MONTEREY,053
93930,KING CITY,CA,06,36.178586,-121.002776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377.5,NA,NA,2,MONTEREY,053
93933,MARINA,CA,06,36.684239,-121.774202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.9,NA,NA,NA,MONTEREY,053
93940,MONTEREY,CA,06,36.583624,-121.836902,NA,250,NA,NA,NA,NA,1588,NA,NA,NA,NA,375,NA,1448.3600000000001,5303.21,725,NA,5,MONTEREY,053
93942,MONTEREY,CA,06,36.6005,-121.8938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.94,NA,NA,NA,MONTEREY,053
93950,PACIFIC GROVE,CA,06,36.617948,-121.92178,NA,NA,NA,NA,NA,NA,400,NA,NA,NA,NA,250,NA,3437,1095,475,NA,750,MONTEREY,053
93953,PEBBLE BEACH,CA,06,36.587838,-121.945828,NA,NA,NA,NA,NA,NA,850,NA,NA,NA,NA,NA,NA,NA,2525.68,NA,8100,NA,MONTEREY,053
93955,SEASIDE,CA,06,36.639819,-121.822211,NA,NA,NA,NA,NA,NA,500,NA,NA,900,NA,NA,NA,100,2515.75,NA,NA,NA,MONTEREY,053
93960,SOLEDAD,CA,06,36.386325,-121.345314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,MONTEREY,053
94002,BELMONT,CA,06,37.51382,-122.296253,NA,1533.29,550,NA,NA,NA,5359.12,NA,NA,500,NA,342.8,NA,1310,4102.94,398.84,NA,500,SAN MATEO,081
94005,BRISBANE,CA,06,37.687017,-122.418529,NA,250,NA,NA,NA,NA,5746.719999999999,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,SAN MATEO,081
94010,BURLINGAME,CA,06,37.567832,-122.369448,22998.25,3950,12100,NA,1011,9800,38175,NA,250,2275,NA,3050,NA,3036,17075.18,6650,NA,3383.78,SAN MATEO,081
94011,BURLINGAME,CA,06,37.5844,-122.365,NA,NA,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,NA,NA,NA,SAN MATEO,081
94014,DALY CITY,CA,06,37.686703,-122.438245,NA,250,NA,NA,NA,NA,1434.33,NA,NA,NA,NA,NA,NA,NA,3139.43,NA,NA,NA,SAN MATEO,081
94015,DALY CITY,CA,06,37.675954,-122.47618,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,417,2005.46,NA,NA,NA,SAN MATEO,081
94017,DALY CITY,CA,06,37.6977,-122.4792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1241.75,NA,NA,NA,SAN MATEO,081
94018,EL GRANADA,CA,06,37.5023,-122.4676,NA,NA,NA,NA,500,NA,200,NA,NA,NA,NA,NA,NA,NA,37.94,NA,NA,NA,SAN MATEO,081
94019,HALF MOON BAY,CA,06,37.47301,-122.411098,NA,2250,NA,NA,NA,NA,3050,NA,NA,NA,NA,NA,NA,190.5,2094.29,NA,1000,NA,SAN MATEO,081
94020,LA HONDA,CA,06,37.289899,-122.271275,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN MATEO,081
94022,LOS ALTOS,CA,06,37.365558,-122.148494,17000,3500,NA,NA,12200,9575,33160,NA,600,7539.7,NA,570.4,1250,NA,12899.95,8462.380000000001,1000,10100,SANTA CLARA,085
94023,LOS ALTOS,CA,06,37.3853,-122.1133,5600,NA,NA,NA,NA,2000,2700,NA,NA,NA,NA,NA,NA,NA,1657.98,NA,NA,NA,SANTA CLARA,085
94024,LOS ALTOS,CA,06,37.355148,-122.110958,11450,1960,2000,NA,NA,7300,17200,500,500,1464.7,NA,1250,NA,153,4846.51,350,NA,1657.1,SANTA CLARA,085
94025,MENLO PARK,CA,06,37.459034,-122.186055,32600,3300,2500,NA,NA,20850,34418.71,866.9,250,5479.4,NA,750,NA,2904.42,7565.28,2777.66,265,1200,SAN MATEO,081
94026,MENLO PARK,CA,06,37.4539,-122.1813,500,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3889.6,NA,NA,NA,SAN MATEO,081
94027,ATHERTON,CA,06,37.450128,-122.205016,45250,5850,3800,NA,11200,15900,42300,14000,2150,3769.1000000000004,NA,6100,NA,993,5244.9,3250,NA,2100,SAN MATEO,081
94028,PORTOLA VALLEY,CA,06,37.36888,-122.214268,9500,4050,NA,NA,NA,13300,9061,2800,250,5654.4,NA,2850,NA,127,3822.77,387.83,NA,350,SAN MATEO,081
94030,MILLBRAE,CA,06,37.598486,-122.403258,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,NA,100,2337.75,NA,NA,NA,SAN MATEO,081
94035,MOUNTAIN VIEW,CA,06,37.414968,-122.051724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,SANTA CLARA,085
94037,MONTARA,CA,06,37.542439,-122.508454,NA,1000,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,448,NA,NA,NA,SAN MATEO,081
94038,MOSS BEACH,CA,06,37.537156,-122.490812,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN MATEO,081
94039,MOUNTAIN VIEW,CA,06,37.3862,-122.0826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.94,NA,NA,NA,SANTA CLARA,085
94040,MOUNTAIN VIEW,CA,06,37.384756,-122.087712,11050,1533.29,NA,NA,1000,NA,7236.35,NA,750,250,NA,350,NA,1304.26,2127.49,500,NA,20,SANTA CLARA,085
94041,MOUNTAIN VIEW,CA,06,37.388022,-122.07431,NA,NA,NA,NA,NA,NA,2410,NA,NA,543.94,NA,1250,NA,1778.2,64.33,1250,NA,224.32,SANTA CLARA,085
94042,MOUNTAIN VIEW,CA,06,37.3862,-122.0826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,863.9,NA,NA,NA,SANTA CLARA,085
94043,MOUNTAIN VIEW,CA,06,37.419156,-122.075413,3400,500,NA,NA,NA,NA,3300,NA,NA,NA,NA,500,NA,4020,4671.49,NA,NA,110,SANTA CLARA,085
94044,PACIFICA,CA,06,37.614496,-122.482002,1000,450,NA,NA,1059.98,NA,10035,NA,NA,NA,NA,702.19,NA,1093,3430.21,2000,NA,NA,SAN MATEO,081
94060,PESCADERO,CA,06,37.197053,-122.330547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.75,NA,NA,NA,SAN MATEO,081
94061,REDWOOD CITY,CA,06,37.463334,-122.240826,6000,3050,NA,NA,NA,1000,12600,NA,NA,NA,NA,1400,NA,1901,9900.71,NA,NA,6908.18,SAN MATEO,081
94062,REDWOOD CITY,CA,06,37.408826,-122.29522,3000,10150,2260,2250,NA,15900,8660,250,11700,6889.7,NA,6075,3225,4401,9392.59,4935,NA,2001,SAN MATEO,081
94063,REDWOOD CITY,CA,06,37.505169,-122.204796,NA,750,1050,1470.7,3000,NA,NA,NA,NA,500,NA,NA,NA,1227,975,NA,NA,1000,SAN MATEO,081
94064,REDWOOD CITY,CA,06,37.4864,-122.2336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.01,NA,NA,NA,SAN MATEO,081
94065,REDWOOD CITY,CA,06,37.534753,-122.247135,2800,NA,NA,NA,NA,2800,250,NA,250,1000,NA,NA,2800,885,362,NA,NA,3700,SAN MATEO,081
94066,SAN BRUNO,CA,06,37.618276,-122.434615,1100,NA,NA,NA,NA,NA,1210,NA,NA,NA,NA,393.4,NA,1300,4263.22,376,NA,600,SAN MATEO,081
94070,SAN CARLOS,CA,06,37.494965,-122.267654,NA,1525,250,NA,NA,500,12240,NA,NA,NA,NA,4304.4,NA,900,4423.07,300,NA,3890,SAN MATEO,081
94074,SAN GREGORIO,CA,06,37.294404,-122.357505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,SAN MATEO,081
94080,SOUTH SAN FRANCISCO,CA,06,37.657846,-122.423128,NA,NA,NA,500,NA,NA,5656.83,NA,NA,NA,NA,NA,NA,382,5062.5,225,2700,310,SAN MATEO,081
94083,SOUTH SAN FRANCISCO,CA,06,37.6548,-122.4064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.5,NA,NA,NA,SAN MATEO,081
94085,SUNNYVALE,CA,06,37.3886,-122.016779,250,NA,NA,NA,NA,NA,200,NA,NA,NA,NA,286.79,NA,6528,1056,966,NA,1020,SANTA CLARA,085
94086,SUNNYVALE,CA,06,37.36965,-122.02421,NA,500,250,NA,310,NA,487,NA,NA,NA,NA,1337,NA,2431,3309.16,3475,NA,1011,SANTA CLARA,085
94087,SUNNYVALE,CA,06,37.35351,-122.030476,NA,375,NA,NA,1109,NA,2056.73,NA,NA,NA,NA,1791,500,2056.9,5358.72,3500,NA,31,SANTA CLARA,085
94089,SUNNYVALE,CA,06,37.425186,-122.017249,NA,250,NA,NA,NA,2700,NA,NA,NA,NA,NA,NA,NA,1302.5,1231.75,NA,NA,5,SANTA CLARA,085
94102,SAN FRANCISCO,CA,06,37.779392,-122.417738,250,4150,NA,NA,NA,NA,21100,NA,NA,1000,NA,1920.4,NA,1001,4192.19,550,250,2728.0099999999998,SAN FRANCISCO,075
94103,SAN FRANCISCO,CA,06,37.775504,-122.41292,500,11523.49,NA,NA,250,NA,18466.01,NA,NA,3050,NA,3280,NA,8034.88,1034.75,9500,NA,5355,SAN FRANCISCO,075
94104,SAN FRANCISCO,CA,06,37.790992,-122.40188,6400,2800,NA,5400,NA,2000,39850,2800,NA,NA,NA,NA,NA,377,3023.56,1200,NA,NA,SAN FRANCISCO,075
94105,SAN FRANCISCO,CA,06,37.788543,-122.393872,6400,4850,NA,NA,NA,500,43328.2,2800,500,1000,NA,4800,NA,1727,242.64,6035,NA,3862.35,SAN FRANCISCO,075
94107,SAN FRANCISCO,CA,06,37.76785,-122.392861,8350,5183.29,1000,NA,1001,3050,18799.12,1000,NA,500,NA,2165.4,NA,2559,4045.97,1261.29,500,7540,SAN FRANCISCO,075
94108,SAN FRANCISCO,CA,06,37.790944,-122.408733,3300,750,NA,2000,NA,NA,20800,NA,NA,NA,NA,NA,NA,250,785,NA,NA,NA,SAN FRANCISCO,075
94109,SAN FRANCISCO,CA,06,37.796164,-122.420903,6575,9054.45,NA,3500,500,5800,40091.6,500,250,6783.34,NA,4150,NA,4224,3988.65,2800,2800,273.35,SAN FRANCISCO,075
94110,SAN FRANCISCO,CA,06,37.748676,-122.415813,250,3739.77,NA,250,NA,1250,27405.63,NA,700,8789.7,NA,1273.38,50,10237,1366,7287.16,NA,8501,SAN FRANCISCO,075
94111,SAN FRANCISCO,CA,06,37.798853,-122.398599,6000,816.5799999999999,NA,14600,215,3050,43366.79,NA,NA,10914.7,NA,1000,NA,847,3678.25,NA,NA,3100,SAN FRANCISCO,075
94112,SAN FRANCISCO,CA,06,37.721744,-122.444601,NA,510,NA,NA,227,NA,12439.28,NA,NA,250,NA,NA,NA,895,900.84,NA,NA,613.34,SAN FRANCISCO,075
94114,SAN FRANCISCO,CA,06,37.758229,-122.439512,24075,14014.66,1000,NA,764.97,9950,50870,500,250,8594.25,NA,3215,1031.8,6030,726.88,7429.33,6410,10503.630000000001,SAN FRANCISCO,075
94115,SAN FRANCISCO,CA,06,37.78597,-122.437262,18900,2700,1000,24450,250,4600,142802.64,4050,2500,26975,NA,4050,NA,1873.3600000000001,7715,7970,NA,NA,SAN FRANCISCO,075
94116,SAN FRANCISCO,CA,06,37.744349,-122.484289,1274.33,750,780,NA,500,NA,5950,NA,NA,500,NA,1500,100,805,2709.48,2657,NA,500,SAN FRANCISCO,075
94117,SAN FRANCISCO,CA,06,37.769165,-122.442497,13500,9343.29,1550,NA,NA,1000,37597.09,3025,1250,5729.4,NA,2818.55,NA,7877,164.5,6050,259.06,2735,SAN FRANCISCO,075
94118,SAN FRANCISCO,CA,06,37.782355,-122.460795,21700,15300,NA,14100,NA,2000,156925.99,2800,NA,33394.7,NA,1072.39,NA,6608.83,1485.3,3490,500,1276,SAN FRANCISCO,075
94119,SAN FRANCISCO,CA,06,37.7753,-122.4186,NA,250,NA,NA,NA,NA,250,NA,NA,NA,NA,250,NA,NA,NA,250,NA,NA,SAN FRANCISCO,075
94121,SAN FRANCISCO,CA,06,37.780871,-122.495285,1250,3928.65,5600,NA,250,7800,18735,5600,NA,19534.7,NA,2800,250,4570,1430.02,1800,NA,1,SAN FRANCISCO,075
94122,SAN FRANCISCO,CA,06,37.761959,-122.483125,500,1525,NA,NA,300,300,14720.86,NA,NA,NA,NA,400,NA,3020.93,3988.01,1856.62,NA,444,SAN FRANCISCO,075
94123,SAN FRANCISCO,CA,06,37.801844,-122.436531,5900,5100,NA,6400,NA,11200,69779.97,3000,1250,1000,NA,13985.59,NA,3304.36,4271.94,1900,NA,501,SAN FRANCISCO,075
94124,SAN FRANCISCO,CA,06,37.730785,-122.382613,510,1500,250,NA,NA,NA,12675,NA,NA,NA,NA,NA,NA,330,2321.09,300,NA,1,SAN FRANCISCO,075
94126,SAN FRANCISCO,CA,06,37.7753,-122.4186,2800,NA,NA,NA,NA,2800,1000,NA,NA,2800,NA,NA,NA,NA,NA,NA,NA,NA,SAN FRANCISCO,075
94127,SAN FRANCISCO,CA,06,37.732366,-122.457441,NA,1200,NA,NA,5600,1000,6846.46,NA,NA,2404.4,NA,250,NA,1572,7009.61,350,1025,2524,SAN FRANCISCO,075
94128,SAN FRANCISCO,CA,06,37.621434,-122.379073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA,NA,SAN MATEO,081
94129,SAN FRANCISCO,CA,06,37.798782,-122.466083,NA,2700,NA,NA,NA,NA,6400,NA,250,2250,NA,NA,1000,53,5400,NA,NA,50,SAN FRANCISCO,075
94130,SAN FRANCISCO,CA,06,37.820117,-122.36897,NA,NA,NA,NA,NA,NA,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN FRANCISCO,075
94131,SAN FRANCISCO,CA,06,37.746416,-122.443587,2250,4100,266.74,NA,NA,1000,16205.35,NA,2500,NA,NA,8950,1000,6636.6,1363,1379.33,NA,2515,SAN FRANCISCO,075
94132,SAN FRANCISCO,CA,06,37.723012,-122.484759,NA,283.29,NA,NA,NA,NA,3375,NA,NA,NA,NA,NA,NA,2608,3018.09,NA,NA,50,SAN FRANCISCO,075
94133,SAN FRANCISCO,CA,06,37.811747,-122.41302,5635,4300,NA,NA,NA,NA,30161.91,NA,NA,NA,NA,2800,NA,2254,2209.16,735,NA,250,SAN FRANCISCO,075
94134,SAN FRANCISCO,CA,06,37.722892,-122.410056,1000,100,NA,NA,NA,NA,350,NA,NA,NA,NA,250,NA,408,548.9,NA,NA,1492.35,SAN FRANCISCO,075
94140,SAN FRANCISCO,CA,06,37.7753,-122.4186,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN FRANCISCO,075
94141,SAN FRANCISCO,CA,06,37.7753,-122.4186,2800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAN FRANCISCO,075
94143,SAN FRANCISCO,CA,06,37.7753,-122.4186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,SAN FRANCISCO,075
94158,SAN FRANCISCO,CA,06,37.770812,-122.39074,NA,700,NA,NA,NA,NA,850,NA,NA,NA,NA,NA,NA,191,40,NA,NA,1000,SAN FRANCISCO,075
94159,SAN FRANCISCO,CA,06,37.7753,-122.4186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,1000,NA,NA,SAN FRANCISCO,075
94164,SAN FRANCISCO,CA,06,37.7753,-122.4186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2711.5,NA,NA,NA,SAN FRANCISCO,075
94188,SAN FRANCISCO,CA,06,37.7753,-122.4186,NA,NA,NA,1500,NA,NA,3700,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,SAN FRANCISCO,075
94301,PALO ALTO,CA,06,37.44296,-122.151198,17750,7516.58,NA,NA,3500,24756,24385,NA,12600,7747.200000000001,NA,7700,NA,2310,3203.89,2338.33,NA,2720,SANTA CLARA,085
94302,PALO ALTO,CA,06,37.4417,-122.1417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.25,NA,NA,6012,SANTA CLARA,085
94303,PALO ALTO,CA,06,37.45779,-122.122538,11025,825,NA,NA,NA,750,7168.64,NA,1250,939.7,NA,300,NA,3785.7,3381,250,NA,1360,SANTA CLARA,085
94304,PALO ALTO,CA,06,37.404315,-122.167274,100,NA,NA,NA,NA,NA,NA,NA,350,NA,NA,NA,NA,NA,1278.75,290,NA,NA,SANTA CLARA,085
94305,STANFORD,CA,06,37.423994,-122.167605,735.53,500,NA,NA,NA,NA,500,NA,NA,5389.7,NA,NA,NA,NA,NA,715,NA,NA,SANTA CLARA,085
94306,PALO ALTO,CA,06,37.411846,-122.1295,8500,1000,3250,NA,NA,7850,4893.55,NA,850,5091.02,NA,1695.5,NA,4998.66,6411.74,1400,NA,350,SANTA CLARA,085
94309,PALO ALTO,CA,06,37.4417,-122.1417,2835.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,SANTA CLARA,085
94401,SAN MATEO,CA,06,37.5742,-122.319392,NA,161.14,NA,NA,5600,NA,3086.04,NA,NA,300,NA,5822.4,NA,312,5180.2,300,NA,2600,SAN MATEO,081
94402,SAN MATEO,CA,06,37.539793,-122.329699,1500,250,300,NA,NA,2000,20550,NA,NA,2139.85,NA,3950,NA,1297.49,4852.11,250,NA,593.16,SAN MATEO,081
94403,SAN MATEO,CA,06,37.540657,-122.304154,NA,2250,NA,NA,225,NA,9438.71,NA,NA,5600,NA,1500,NA,364,1366.25,225,NA,260,SAN MATEO,081
94404,SAN MATEO,CA,06,37.554668,-122.269384,550,NA,NA,NA,295,NA,2196.71,NA,NA,1555,NA,NA,NA,1341,2525.52,NA,NA,30,SAN MATEO,081
94501,ALAMEDA,CA,06,37.773545,-122.278487,NA,500,3050,NA,550,2240.53,33002.61,NA,NA,500,NA,730,NA,2226,5529.37,1425,NA,40,ALAMEDA,001
94502,ALAMEDA,CA,06,37.734264,-122.243905,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,500,NA,39,1324.42,220,205,NA,ALAMEDA,001
94503,AMERICAN CANYON,CA,06,38.203596,-122.231947,200,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,353,NA,NA,NA,NAPA,055
94505,DISCOVERY BAY,CA,06,37.888748,-121.601998,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,1554.5,NA,NA,NA,CONTRA COSTA,013
94506,DANVILLE,CA,06,37.810102,-121.91095,1000,NA,1542.8,NA,2800,250,3214.12,NA,NA,NA,NA,300,NA,NA,3257.91,NA,NA,NA,CONTRA COSTA,013
94507,ALAMO,CA,06,37.852902,-121.990028,250,250,NA,NA,250,NA,1149.1100000000001,NA,NA,NA,NA,990,NA,NA,16420.96,1060,NA,NA,CONTRA COSTA,013
94508,ANGWIN,CA,06,38.585052,-122.4412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158,NA,NA,NA,NAPA,055
94509,ANTIOCH,CA,06,37.989819,-121.807297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1796.4,NA,NA,1,CONTRA COSTA,013
94510,BENICIA,CA,06,38.095119,-122.126088,NA,250,1063,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,1912.45,NA,223.17,NA,SOLANO,095
94511,BETHEL ISLAND,CA,06,38.053448,-121.627658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,CONTRA COSTA,013
94513,BRENTWOOD,CA,06,37.899769,-121.735103,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,9507.64,NA,NA,NA,CONTRA COSTA,013
94515,CALISTOGA,CA,06,38.61842,-122.585518,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,500,3133.19,938.25,NA,NA,NAPA,055
94517,CLAYTON,CA,06,37.894633,-121.87195,263.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1043.78,816.7,NA,NA,CONTRA COSTA,013
94518,CONCORD,CA,06,37.95355,-122.021948,NA,500,NA,NA,NA,NA,2202.26,NA,511,NA,NA,NA,NA,1000,5336.52,1000,NA,NA,CONTRA COSTA,013
94519,CONCORD,CA,06,37.990316,-122.001739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,6484.89,NA,NA,NA,CONTRA COSTA,013
94520,CONCORD,CA,06,38.004689,-122.035791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,552.94,NA,NA,NA,CONTRA COSTA,013
94521,CONCORD,CA,06,37.965458,-121.952671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,2701.75,NA,NA,NA,CONTRA COSTA,013
94522,CONCORD,CA,06,37.9784,-122.0302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,NA,NA,NA,CONTRA COSTA,013
94523,PLEASANT HILL,CA,06,37.953762,-122.077832,NA,NA,NA,NA,NA,NA,1320.59,NA,NA,325,NA,NA,NA,1992,3350.25,NA,NA,NA,CONTRA COSTA,013
94524,CONCORD,CA,06,37.9784,-122.0302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,CONTRA COSTA,013
94525,CROCKETT,CA,06,38.048306,-122.228868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287.94,NA,NA,NA,CONTRA COSTA,013
94526,DANVILLE,CA,06,37.813647,-121.997751,NA,NA,NA,NA,350,NA,5033.73,NA,210,1683.75,NA,3600,NA,654,10839.25,574.33,NA,2,CONTRA COSTA,013
94528,DIABLO,CA,06,37.84137,-121.962837,NA,NA,NA,NA,5600,NA,1000,NA,NA,NA,NA,NA,NA,NA,1382.7,NA,NA,NA,CONTRA COSTA,013
94530,EL CERRITO,CA,06,37.921091,-122.289012,250,1125,NA,100,NA,1150,3885.69,NA,NA,NA,NA,NA,NA,1736.9,2466.81,500,NA,60,CONTRA COSTA,013
94531,ANTIOCH,CA,06,37.956612,-121.785171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.75,NA,NA,NA,CONTRA COSTA,013
94533,FAIRFIELD,CA,06,38.28016,-122.02017,NA,NA,NA,NA,NA,NA,525,NA,NA,NA,NA,300,NA,1000,3745.79,NA,NA,NA,SOLANO,095
94534,FAIRFIELD,CA,06,38.225028,-122.124457,NA,NA,NA,NA,459,NA,500,NA,NA,NA,NA,NA,NA,NA,5376.29,NA,NA,NA,SOLANO,095
94535,TRAVIS AFB,CA,06,38.273004,-121.933758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,SOLANO,095
94536,FREMONT,CA,06,37.56699,-121.982656,NA,NA,NA,NA,22650,NA,250,NA,NA,NA,NA,250,NA,1798,1167.71,NA,NA,310,ALAMEDA,001
94537,FREMONT,CA,06,37.5486,-121.9875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239.11,NA,NA,NA,ALAMEDA,001
94538,FREMONT,CA,06,37.510101,-121.986139,NA,NA,NA,NA,8428,NA,350,NA,NA,NA,NA,221.02,NA,404,1484.34,1325,NA,250,ALAMEDA,001
94539,FREMONT,CA,06,37.528786,-121.910321,NA,283.29,NA,NA,15195.97,750,4084.81,NA,NA,250,NA,NA,NA,640.9,6433.68,298,NA,2350,ALAMEDA,001
94540,HAYWARD,CA,06,37.6687,-122.0799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,ALAMEDA,001
94541,HAYWARD,CA,06,37.674012,-122.082657,NA,NA,NA,NA,NA,NA,4229,NA,NA,NA,NA,NA,NA,107,3542.08,NA,NA,NA,ALAMEDA,001
94542,HAYWARD,CA,06,37.65345,-122.032614,350,NA,NA,NA,NA,NA,2134.13,NA,NA,NA,NA,NA,NA,250,792.69,NA,NA,NA,ALAMEDA,001
94544,HAYWARD,CA,06,37.636814,-122.049426,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,1188,3853.31,NA,NA,NA,ALAMEDA,001
94545,HAYWARD,CA,06,37.632707,-122.114122,NA,NA,NA,NA,NA,NA,2733.53,NA,NA,NA,NA,NA,NA,NA,2611.5,250,NA,NA,ALAMEDA,001
94546,CASTRO VALLEY,CA,06,37.74827,-122.11632,NA,1350,NA,500,NA,250,1563.16,NA,NA,NA,NA,NA,NA,540,3593.7200000000003,500,NA,610,ALAMEDA,001
94547,HERCULES,CA,06,38.008414,-122.259363,NA,NA,NA,NA,NA,NA,525.97,NA,NA,NA,NA,NA,NA,100,1692.4,NA,NA,NA,CONTRA COSTA,013
